0,155,4294967294,160,INDEX,0,0,YES,0,0,3508031,`mysql`.`columns`,PRIMARY,53,14537,0,FILE_PAGE,IO_NONE,NO,1848
0,156,4294967279,298,UNDO_LOG,1,0,NO,21506715,0,870114,,,0,0,0,FILE_PAGE,IO_NONE,NO,1613
0,157,4294967279,74,SYSTEM,1,0,NO,21506715,0,870114,,,0,0,0,FILE_PAGE,IO_NONE,NO,1613
0,158,4294967278,187,UNDO_LOG,1,0,NO,21533798,0,870120,,,0,0,0,FILE_PAGE,IO_NONE,NO,1613
0,159,4294967294,162,INDEX,0,0,NO,0,0,2675511,`mysql`.`column_type_elements`,PRIMARY,355,15009,0,FILE_PAGE,IO_NONE,NO,1787
0,160,4294967294,102,INDEX,0,0,NO,0,0,2675511,`mysql`.`view_table_usage`,PRIMARY,172,12596,0,FILE_PAGE,IO_NONE,NO,1787
0,161,4294967294,100,INDEX,0,0,NO,0,0,2675511,`mysql`.`view_routine_usage`,PRIMARY,66,3154,0,FILE_PAGE,IO_NONE,NO,1787
0,162,4294967294,11,INDEX,0,0,NO,0,0,2675514,`mysql`.`catalogs`,name,1,17,0,FILE_PAGE,IO_NONE,NO,1787
0,163,4294967294,66,INDEX,0,0,NO,0,0,2675515,`mysql`.`schemata`,catalog_id,5,159,0,FILE_PAGE,IO_NONE,NO,1787
0,164,4294967294,464,INDEX,1,0,YES,21618188,0,870120,`mysql`.`columns`,PRIMARY,146,15155,0,FILE_PAGE,IO_NONE,NO,1848
0,165,0,7,SYSTEM,1,0,NO,21661524,0,870122,,,0,0,0,FILE_PAGE,IO_NONE,NO,1730
0,166,4294967279,188,UNDO_LOG,1,0,NO,21521031,0,870122,,,0,0,0,FILE_PAGE,IO_NONE,NO,1613
0,167,4294967278,310,UNDO_LOG,1,0,NO,21533798,0,870123,,,0,0,0,FILE_PAGE,IO_NONE,NO,1613
0,168,53,0,FILE_SPACE_HEADER,0,0,NO,21525245,0,870127,,,0,0,0,FILE_PAGE,IO_NONE,NO,1613
0,169,53,1,IBUF_BITMAP,0,0,NO,21521248,0,870127,,,0,0,0,FILE_PAGE,IO_NONE,NO,1613
0,170,4294967294,158,INDEX,0,0,YES,0,0,2675515,`mysql`.`tables`,PRIMARY,20,15365,0,FILE_PAGE,IO_NONE,NO,1787
0,171,4294967294,182,INDEX,0,0,YES,0,0,2675515,`mysql`.`tables`,PRIMARY,31,15128,0,FILE_PAGE,IO_NONE,NO,1787
0,172,4294967294,159,INDEX,0,0,YES,0,0,2675516,`mysql`.`tables`,PRIMARY,6,14421,0,FILE_PAGE,IO_NONE,NO,1787
0,173,4294967294,166,INDEX,0,0,YES,0,0,2675516,`mysql`.`tables`,PRIMARY,5,14358,0,FILE_PAGE,IO_NONE,NO,1787
0,174,4294967294,169,INDEX,0,0,YES,0,0,2675516,`mysql`.`tables`,PRIMARY,5,14434,0,FILE_PAGE,IO_NONE,NO,1787
0,175,4294967294,175,INDEX,0,0,YES,0,0,2675516,`mysql`.`tables`,PRIMARY,4,13309,0,FILE_PAGE,IO_NONE,NO,1787
0,176,0,0,UNKNOWN,0,0,NO,0,0,0,,,0,0,0,MEMORY,IO_NONE,NO,0
0,177,53,2,INODE,0,0,NO,21525245,0,870127,,,0,0,0,FILE_PAGE,IO_NONE,NO,1613
0,178,53,3,SDI_INDEX,0,0,NO,21533233,0,870127,,,2,1421,0,FILE_PAGE,IO_NONE,NO,1613
0,179,4294967278,188,UNDO_LOG,1,0,NO,21524040,0,870127,,,0,0,0,FILE_PAGE,IO_NONE,NO,1613
0,180,53,4,INDEX,0,0,NO,21567978,0,870128,,,0,0,0,FILE_PAGE,IO_NONE,NO,1613
0,181,4294967279,189,UNDO_LOG,1,0,NO,21525477,0,870128,,,0,0,0,FILE_PAGE,IO_NONE,NO,1613
0,182,4294967278,189,UNDO_LOG,1,0,NO,21526606,0,870129,,,0,0,0,FILE_PAGE,IO_NONE,NO,1613
0,183,4294967294,171,INDEX,0,0,YES,0,0,2675582,`mysql`.`columns`,PRIMARY,61,10876,0,FILE_PAGE,IO_NONE,NO,1787
0,184,0,0,UNKNOWN,0,0,NO,0,0,0,,,0,0,0,NOT_USED,IO_NONE,NO,0
0,185,0,0,UNKNOWN,0,0,NO,0,0,0,,,0,0,0,NOT_USED,IO_NONE,NO,0
